"infrared-1-52m-carlos-sanchez-telescope-at-teide-observatory-spain";2;"Infrared 1.52m Carlos Sanchez Telescope at Teide Observatory, Spain";"The Infrared 1.52m Carlos Sanchez Telescope, located at Teide Observatory in Spain, is operated by the Instituto de Astrofisica de Canarias and has an aperture of 1.52 meters."; skos:altLabel(Instituto de Astrofisica de Canarias 1.52m Carlos Sanchez Infrared Telescope (TCS)) skos:altLabel(Instituto de Astrofisica de Canarias 1.52m Carlos Sanchez Infrared Telescope (TCS) at Observatorio del Teide) skos:altLabel(Instituto de Astrofisica de Canarias 1.52m Carlos Sanchez Infrared Telescope at Observatorio del Teide) 
"instituto-de-astrofisica-de-canarias-0-8m-telescope-at-teide-observatory-spain";2;"Instituto de Astrofisica de Canarias 0.8m Telescope at Teide Observatory, Spain";"The Instituto de Astrofisica de Canarias 0.8m Telescope is located at the Teide Observatory in Spain and features an aperture of 0.8 meters."; skos:altLabel(Instituto de Astrofisica de Canarias 0.8m Telescope (IAC-80) at Observatorio del Teide) skos:altLabel(Instituto de Astrofisica de Canarias 0.8m Telescope (IAC-80)) skos:altLabel(Instituto de Astrofisica de Canarias 0.8m Telescope at Observatorio del Teide) 
"two-1-2m-stellar-activity-telescopes-at-teide-observatory-spain";2;"Two 1.2m STELLar Activity Telescopes at Teide Observatory, Spain";"Two 1.2m STELLar Activity Telescopes at Teide Observatory, Spain are part of the Teide Observatory with an aperture of 1.2 meters."; skos:altLabel(Leibniz-Institut fur Astrophysick Potsdam two 1.2m STELLar Activity telescopes at Observatorio del Teide) skos:altLabel(Leibniz-Institut fur Astrophysick Potsdam two 1.2m STELLar Activity (STELLA) telescopes at Observatorio del Teide) skos:altLabel(Leibniz-Institut fur Astrophysick Potsdam two 1.2m STELLar Activity (STELLA) telescopes) 
"very-small-array-at-teide-observatory-spain";2;"Very Small Array at Teide Observatory, Spain";"The Very Small Array (VSA) was a 14-element interferometric radio telescope operating between 26 and 36 GHz, used to study the cosmic microwave background radiation. It was located at the Teide Observatory on Tenerife, Spain, and was a collaboration involving the University of Cambridge, University of Manchester, and Instituto de Astrofísica de Canarias. The array was built by the Cavendish Astrophysics Group and Jodrell Bank Observatory.";skos:sameAs("https://wikidata.org/wiki/Q2348698") skos:sameAs(https://wikidata.org/wiki/Q2348698) skos:altLabel(Very Small Array at Observatorio del Teide) skos:altLabel(极小阵列) skos:altLabel(極小陣列) skos:altLabel(Very Small Array (VSA)) skos:altLabel(מערך קטן מאוד) skos:altLabel(Very Small Array (VSA) at Observatorio del Teide) skos:altLabel(Very Small Array) skos:altLabel(مصفوف الهوائيات الصغير) skos:altLabel(VSA) skos:altLabel(Telescopio VSA) skos:altLabel(Дуже малий масив) 
"roque-de-los-muchachos-observatory-spain";1;"Roque de los Muchachos Observatory, Spain";"Roque de los Muchachos Observatory is an astronomical observatory in Garafía on the island of La Palma in Spain's Canary Islands, operated by the Instituto de Astrofísica de Canarias. It is part of the European Northern Observatory and hosts several telescopes.";skos:sameAs("https://wikidata.org/wiki/Q1068376") skos:sameAs(https://wikidata.org/wiki/Q1068376) skos:altLabel(Observatoř Roque de los Muchachos) skos:altLabel(Roque de los Muchachos Observatorium) skos:altLabel(ロケ・デ・ロス・ムチャーチョス天文台) skos:altLabel(Observatorium Roque de los Muchachos) skos:altLabel(Roque-de-los-Muchachos-Observatorium) skos:altLabel(La Palma) skos:altLabel(Observatorio astrofísico del Roque de los Muchachos) skos:altLabel(رصدخانهٔ صخرهٔ بچه ها) skos:altLabel(Observatoire de Roque de los Muchachos) skos:altLabel(Телескоп на Канарських островах) skos:altLabel(Roque de los Muchachos-observatoriet) skos:altLabel(Observatório Astrofísico do Roque de los Muchachos) skos:altLabel(Observatório do Roque de los Muchachos) skos:altLabel(Observatorul Roque de los Muchachos) skos:altLabel(مرصد روكي دي لوس موتاتوس) skos:altLabel(رصدخانه صخره بچه ها) skos:altLabel(穆查丘斯羅克天文台) skos:altLabel(როკე-დე-ლოს-მუჩაჩოსის ობსერვატორია) skos:altLabel(Обсерватория на острове Пальма) skos:altLabel(ORM) skos:altLabel(Roque de los Muchachos Observatoire) skos:altLabel(Roque de los Muchachosin observatorio) skos:altLabel(Ռոկե դե լոս Մուչաչոս աստղադիտարան) skos:altLabel(หอดูดาวโรเกเดโลสมูชาโชส) skos:altLabel(Observatori del Roque de los Muchachos) skos:altLabel(ロク・デ・ロス・ムチャチョス天文台) skos:altLabel(Obserwatorium Roque de los Muchachos) skos:altLabel(Observatorio del Roque de los Muchachos) skos:altLabel(Observatorio de Roque de los Muchachos) skos:altLabel(Roque de los Muchachos) skos:altLabel(Обсерватория Роке де лос Мучачос) skos:altLabel(Обсерваторія дель Рок де лос Мучачос) skos:altLabel(Roque de los Muchachos Gözlemevi) skos:altLabel(مرصد) skos:altLabel(Roque de los Muchachosko Behatokia) skos:altLabel(Обсерваторія Роке-де-лос-Мучачос) skos:altLabel(Observatorij Roque de los Muchachos) skos:altLabel(osservatorio del Roque de los Muchachos) skos:altLabel(Observatori Roque de los Muchachos) skos:altLabel(رصدخانه صخره بچه‌ها) skos:altLabel(Роке-де-лос-Мучачос обсерваториясы) skos:altLabel(מצפה הכוכבים רוק דה לוס מוצ'אצ'וס) skos:altLabel(Roque de los Muchachos Observatory) skos:altLabel(Обсерватория Роке-де-лос-Мучачос) skos:altLabel(Observatorio astrofisico del Roque de los Muchachos) skos:altLabel(lapalma) skos:altLabel(رصدخانهٔ صخرهٔ بچهٔ ها) skos:altLabel(Roque de los Muchachos observatorio) skos:altLabel(observatoire du Roque de los Muchachos) skos:altLabel(穆查丘斯罗克天文台) skos:altLabel(ラ・パルマ天文台) skos:altLabel(로크 데 로스 무차초스 천문대) skos:altLabel(Обсерватория Ла-Пальма) 
"0-48m-swedish-vacuum-solar-telescope-at-roque-de-los-muchachos-observatory-spain";2;"0.48m Swedish Vacuum Solar Telescope at Roque de los Muchachos Observatory, Spain";"The 0.48m Swedish Vacuum Solar Telescope (SVST) is located at Roque de los Muchachos Observatory in Spain and specializes in solar observations with an aperture of 0.48 meters."; skos:altLabel(0.48m Swedish Vacuum Solar Telescope (SVST) at Roque de los Muchachos Observatory) skos:altLabel(0.48m Swedish Vacuum Solar Telescope at Roque de los Muchachos Observatory) skos:altLabel(0.48m Swedish Vacuum Solar Telescope (SVST)) skos:altLabel(0.48m Swedish Vacuum Solar Telescope) 
"10-4m-gran-telescopio-canarias-telescope-at-roque-de-los-muchachos-observatory-spain";2;"10.4m Gran Telescopio Canarias Telescope at Roque de los Muchachos Observatory, Spain";"The Gran Telescopio Canarias (GTC) is a 10.4-meter telescope located at the Roque de los Muchachos Observatory in Spain."; skos:altLabel(10.4m Gran Telescopio Canarias Telescope at Roque de los Muchachos Observatory) skos:altLabel(10.4m Gran Telescopio Canarias (GTC) Telescope at Roque de los Muchachos Observatory) skos:altLabel(10.4m Gran Telescopio Canarias (GTC) Telescope) 
"1m-swedish-solar-telescope-at-roque-de-los-muchachos-observatory-spain";2;"1m Swedish Solar Telescope at Roque de los Muchachos Observatory, Spain";"The 1m Swedish Solar Telescope (SST) is a solar observatory located at Roque de los Muchachos Observatory in Spain, operated by the Royal Swedish Academy of Sciences with an aperture of 1 meter."; skos:altLabel(Royal Swedish Academy of Sciences 1m Swedish Solar Telescope (SST) at Roque de los Muchachos Observatory) skos:altLabel(Royal Swedish Academy of Sciences 1m Swedish Solar Telescope (SST)) skos:altLabel(Royal Swedish Academy of Sciences 1m Swedish Solar Telescope at Roque de los Muchachos Observatory) 
"2-56m-nordic-optical-telescope-at-roque-de-los-muchachos-observatory-spain";2;"2.56m Nordic Optical Telescope at Roque de los Muchachos Observatory, Spain";"The Nordic Optical Telescope (NOT) is a 2.56-meter telescope located at the Roque de los Muchachos Observatory in Spain, operated by the Nordic Optical Telescope Scientific Association."; skos:altLabel(NOT Council 2.56m Nordic Optical Telescope (NOT) at Roque de los Muchachos Observatory) skos:altLabel(NOT Council 2.56m Nordic Optical Telescope at Roque de los Muchachos Observatory) skos:altLabel(NOT Council 2.56m Nordic Optical Telescope (NOT)) 
"3-58m-telescopio-nazionale-galileo-at-roque-de-los-muchachos-observatory-spain";2;"3.58m Telescopio Nazionale Galileo at Roque de los Muchachos Observatory, Spain";"The 3.58m Telescopio Nazionale Galileo (TNG) at Roque de los Muchachos Observatory in Spain is operated by the Italian National Institute of Astrophysics (INAF)."; skos:altLabel(Italian National Institute of Astrophysics (INAF) 3.58m Telescopio Nazionale Galileo (TNG) at Roque de los Muchachos Observatory) skos:altLabel(Italian National Institute of Astrophysics 3.58m Telescopio Nazionale Galileo at Roque de los Muchachos Observatory) skos:altLabel(Italian National Institute of Astrophysics (INAF) 3.58m Telescopio Nazionale Galileo (TNG)) 
"dutch-open-telescope-at-roque-de-los-muchachos-observatory-spain";2;"Dutch Open Telescope at Roque de los Muchachos Observatory, Spain";"The Dutch Open Telescope at Roque de los Muchachos Observatory is a solar observing telescope located on the island of La Palma, Spain."; skos:altLabel(Dutch Open Telescope) skos:altLabel(Dutch Open Telescope at Roque de los Muchachos Observatory) 
"high-energy-gamma-ray-astronomy-experiment-at-roque-de-los-muchachos-observatory";2;"High Energy Gamma Ray Astronomy Experiment at Roque de los Muchachos Observatory";"The High Energy Gamma Ray Astronomy Experiment (HEGRA) at Roque de los Muchachos Observatory is a telescope located in Africa, specifically designed for high-energy gamma ray astronomy."; skos:altLabel(High Energy Gamma Ray Astronomy Experiment (HEGRA) at Roque de los Muchachos Observatory) skos:altLabel(High Energy Gamma Ray Astronomy Experiment at Roque de los Muchachos Observatory) skos:altLabel(High Energy Gamma Ray Astronomy Experiment (HEGRA)) 
"major-atmospheric-gamma-imaging-cherenkov-telescopes-at-roque-de-los-muchachos-observatory-spain";2;"Major Atmospheric Gamma Imaging Cherenkov Telescopes at Roque de los Muchachos Observatory, Spain";"The Major Atmospheric Gamma Imaging Cherenkov Telescopes (MAGIC) at Roque de los Muchachos Observatory in Spain are designed for gamma-ray astronomy, focusing on detecting high-energy cosmic and gamma rays through the Cherenkov technique."; skos:altLabel(MAGIC collaboration Major Atmospheric Gamma Imaging Cherenkov Telescopes at Roque de los Muchachos Observatory) skos:altLabel(MAGIC collaboration Major Atmospheric Gamma Imaging Cherenkov Telescopes (MAGIC) at Roque de los Muchachos Observatory) skos:altLabel(MAGIC collaboration Major Atmospheric Gamma Imaging Cherenkov Telescopes (MAGIC)) 
"1-2m-mercator-telescope-at-roque-de-los-muchachos-observatory-spain";2;"1.2m MERCATOR Telescope at Roque de los Muchachos Observatory, Spain";"The 1.2m MERCATOR Telescope is located at Roque de los Muchachos Observatory in Spain and operated by the Instituut voor Sterrenkunde of Katholieke Universiteit Leuven."; skos:altLabel(Instituut voor Sterrenkunde and Katholieke Universiteit Leuven 1.2m MERCATOR Telescope at Observatorio del Roque de los Muchachos) skos:altLabel(Instituut voor Sterrenkunde and Katholieke Universiteit Leuven 1.2m MERCATOR Telescope) 
"10-4m-gran-telescopio-canarias-at-roque-de-los-muchachos-observatory-spain";2;"10.4m Gran Telescopio Canarias at Roque de los Muchachos Observatory, Spain";"The Gran Telescopio Canarias (GTC), located at the Roque de los Muchachos Observatory on La Palma in the Canary Islands, Spain, is a 10.4-meter reflecting telescope and currently the world's largest single-aperture optical telescope. It features 36 hexagonal mirror segments acting as one and is renowned for its advanced optical and infrared capabilities.";skos:sameAs("https://wikidata.org/wiki/Q59973") skos:sameAs(https://wikidata.org/wiki/Q59973) skos:altLabel(Великий телескоп Канарських островів) skos:altLabel(Gran Telescopio Canarias) skos:altLabel(گریٹ کنیری ٹیلی سکوپ) skos:altLabel(Grande Telescópio das Canárias) skos:altLabel(GTC) skos:altLabel(GRAN TECAN) skos:altLabel(Kanarietako Teleskopio Handia) skos:altLabel(カナリア大天体望遠鏡) skos:altLabel(Grand Télescope des îles Canaries) skos:altLabel(Gran Telescopio Canaria (GTC)) skos:altLabel(عظیم کناری دوربین) skos:altLabel(그랑 텔레스코피오 카나리아스) skos:altLabel(GRANTECAN) skos:altLabel(Gran Telescopiu Canaries) skos:altLabel(Найбільший телескоп у світі) skos:altLabel(Gran Kanarijos observatorija) skos:altLabel(カナリア大望遠鏡) skos:altLabel(تلسکوپ بزرگ جزایر قناری) skos:altLabel(Голем канарски телескоп) skos:altLabel(Böyük Kanar teleskopu) skos:altLabel(הטלסקופ בגראן קנריה) skos:altLabel(Gran Telescopi Canàries) skos:altLabel(Gran Telescopio Canarias, Roque de los Muchachos) skos:altLabel(Granda Teleskopo Kanarioj) skos:altLabel(Gran Telescopio Canaria) skos:altLabel(GranTeCan) skos:altLabel(Gran Telescopio de Canarias) skos:altLabel(加那利大型望远镜) skos:altLabel(கனாரியின் பெரும் தொலைநோக்கி) skos:altLabel(Телескоп The Gran Telescopio CANARIAS) skos:altLabel(Grantecan) skos:altLabel(مقراب غرين) skos:altLabel(กล้องโทรทรรศน์ขนาดใหญ่กานาเรียส) skos:altLabel(Большой Канарский телескоп) skos:altLabel(Kanarų didysis teleskopas) 
"1m-jacobus-kapteyn-telescope-at-roque-de-los-muchachos-observatory-spain";2;"1m Jacobus Kapteyn Telescope at Roque de los Muchachos Observatory, Spain";"The 1m Jacobus Kapteyn Telescope, located at Roque de los Muchachos Observatory in Spain, is part of the Isaac Newton Group and has an aperture of 1 meter."; skos:altLabel(Isaac Newton Group (ING) 1m Jacobus Kapteyn Telescope (JKT)) skos:altLabel(Isaac Newton Group (ING) 1m Jacobus Kapteyn Telescope (JKT) at Observatorio del Roque de los Muchachos) skos:altLabel(Isaac Newton Group 1m Jacobus Kapteyn Telescope at Observatorio del Roque de los Muchachos) 
"2-0m-liverpool-telescope-at-roque-de-los-muchachos-observatory-spain";2;"2.0m Liverpool Telescope at Roque de los Muchachos Observatory, Spain";"The 2.0m Liverpool Telescope at Roque de los Muchachos Observatory in Spain is a fully autonomous robotic Ritchey–Chrétien telescope operated by Liverpool John Moores University. It allows professional astronomers and other users to submit observation requests via an online interface, with the telescope's robotic control system deciding what to observe each night based on target visibility and transient events.";skos:sameAs("https://wikidata.org/wiki/Q6658589") skos:sameAs(https://wikidata.org/wiki/Q6658589) skos:altLabel(Telescopio Liverpool) skos:altLabel(Liverpool Telescope) skos:altLabel(リバプール望遠鏡) skos:altLabel(Liverpool Telescoop) skos:altLabel(Telescopi Liverpool) skos:altLabel(telescopio Liverpool) skos:altLabel(télescope de Liverpool) skos:altLabel(La Palma-Liverpool Telescope) skos:altLabel(利物浦望遠鏡) skos:altLabel(Teileascóp Learphoill) 
"2-0m-telescope-at-roque-de-los-muchachos-observatory-spain";2;"2.0m Telescope at Roque de los Muchachos Observatory, Spain";"The 2.0m Telescope at Roque de los Muchachos Observatory in Spain is a telescope with an aperture of 2 meters, operated by Liverpool John Moores University."; skos:altLabel(Liverpool John Moores University 2m Telesope at Observatorio del Roque de los Muchachos) skos:altLabel(Liverpool John Moores University 2m Telesope) 
"2-54m-isaac-newton-telescope-at-roque-de-los-muchachos-observatory-spain";2;"2.54m Isaac Newton Telescope at Roque de los Muchachos Observatory, Spain";"The 2.54m Isaac Newton Telescope, part of the Roque de los Muchachos Observatory in Spain, is operated by the Isaac Newton Group and has an aperture of 2.54 meters."; skos:altLabel(Isaac Newton Group 2.54m Isaac Newton Telescope at Observatorio del Roque de los Muchachos) skos:altLabel(Isaac Newton Group (ING) 2.54m Isaac Newton Telescope (INT) at Observatorio del Roque de los Muchachos) skos:altLabel(Isaac Newton Group (ING) 2.54m Isaac Newton Telescope (INT)) 
"3-58m-galileo-national-telescope-at-roque-de-los-muchachos-observatory-spain";2;"3.58m Galileo National Telescope at Roque de los Muchachos Observatory, Spain";"The Galileo National Telescope is a 3.58-meter Italian telescope situated at the Roque de los Muchachos Observatory on La Palma in the Canary Islands, Spain. Operated by the Fundación Galileo Galilei for the Italian National Institute of Astrophysics (INAF), it was inaugurated in 1998 and is named after Galileo Galilei.";skos:sameAs("https://wikidata.org/wiki/Q16269") skos:sameAs(https://wikidata.org/wiki/Q16269) skos:altLabel(TNG望遠鏡) skos:altLabel(伽利略國際望遠鏡) skos:altLabel(telescopio nazionale Galileo) skos:altLabel(Գալիլեոյի ազգային աստղադիտակ) skos:altLabel(TNG) skos:altLabel(Telescopi Nazionale Galileo) skos:altLabel(伽利略國家望遠鏡) skos:altLabel(تی‌ان‌جی) skos:altLabel(Galileo National Telescope) skos:altLabel(伽利略望遠鏡) skos:altLabel(Telescopio Nazionale Galileo) skos:altLabel(تلسکوپ ملی گالیله) skos:altLabel(Teileascóp Náisiúnta Galileo) skos:altLabel(La Palma-TNG) skos:altLabel(Nazionale Galileo望遠鏡) skos:altLabel(ガリレオ国立望遠鏡) 
"4-2m-william-herschel-telescope-at-roque-de-los-muchachos-observatory-spain";2;"4.2m William Herschel Telescope at Roque de los Muchachos Observatory, Spain";"The William Herschel Telescope, part of the Roque de los Muchachos Observatory in Spain, is a 4.2-meter telescope operated by the Isaac Newton Group."; skos:altLabel(Isaac Newton Group 4.2m William Herschel Telescope at Observatorio del Roque de los Muchachos) skos:altLabel(Isaac Newton Group (ING) 4.2m William Herschel Telescope (WHT) at Observatorio del Roque de los Muchachos) skos:altLabel(Isaac Newton Group (ING) 4.2m William Herschel Telescope (WHT)) 
"nordic-optical-telescope-at-roque-de-los-muchachos-observatory-spain";2;"Nordic Optical Telescope at Roque de los Muchachos Observatory, Spain";"The Nordic Optical Telescope is an astronomical observatory located at Roque de los Muchachos Observatory on La Palma in the Canary Islands, Spain.";skos:sameAs("https://wikidata.org/wiki/Q115633483") skos:sameAs(https://wikidata.org/wiki/Q115633483) skos:altLabel(Nordic Optical Telescope observatory) skos:altLabel(Nordic Optical Telescope, La Palma) 
"gravitational-wave-optical-transient-observer-at-roque-de-los-muchachos-observatory-and-siding-spring-observatory";2;"Gravitational-wave Optical Transient Observer at Roque de los Muchachos Observatory and Siding Spring Observatory";"GOTO is an array of robotic optical telescopes designed to discover optical counterparts to gravitational wave events and other multi-messenger signals. Each system includes eight 0.4m telescopes on a single mounting, located at both Roque de los Muchachos Observatory and Siding Spring Observatory.";skos:sameAs("https://wikidata.org/wiki/Q124388042") skos:broader(la-palma-observatory-and-siding-spring-observatory) skos:broader(siding-spring-observatory-australia) skos:sameAs(https://wikidata.org/wiki/Q124388042) skos:altLabel(GOTO) skos:altLabel(Gravitational-wave Optical Transient Observer at La Palma (GOTO-North) and Siding Spring Observatory (GOTO-South)) skos:altLabel(Gravitational-wave Optical Transient Observer) skos:altLabel(Gravitational-wave Optical Transient Observer at La Palma and Siding Spring Observatory) 
"ondrejov-observatory-czechia";1;"Ondřejov Observatory, Czechia";"Ondřejov Observatory in the Czech Republic is a ground-based astronomical observatory operated by the Czech Academy of Sciences.";skos:altLabel(Ondr?ejov Observatory) 
"0-65m-telescope-at-ondrejov-observatory-czechia";2;"0.65m Telescope at Ondřejov Observatory, Czechia";"A 0.65-meter telescope situated at the Ondřejov Observatory in Czechia, operated by the Astronomical Institute of the Academy of Sciences of the Czech Republic."; skos:altLabel(Astronomical Institute of Academy of Sciences of Czech Republic 0.65m Telescope at Ondrejov Observatory) skos:altLabel(Astronomical Institute of Academy of Sciences of Czech Republic 0.65m Telescope) 
"2m-telescope-at-ondrejov-observatory-czechia";2;"2m Telescope at Ondrejov Observatory, Czechia";"The 2m Telescope at Ondrejov Observatory, Czechia, is part of the Astronomical Institute of Academy of Sciences of the Czech Republic and has an aperture of 2.0 meters."; skos:altLabel(Astronomical Institute of Academy of Sciences of Czech Republic 2m Telescope) skos:altLabel(Astronomical Institute of Academy of Sciences of Czech Republic 2m Telescope at Ondrejov Observatory) 
